user,song_id,play_count,song,album,artist,year
0wujwwoIXeAIuDna,1B1E59D777054BAE899FE5102DD40B2B,5,Lydia,F.I.R.,F.I.R.,2004
UvJQwgfjZSqnZamJ,1B1E59D777054BAE899FE5102DD40B2B,0,Lydia,F.I.R.,F.I.R.,2004
9P94FDKlkYTpPhcQ,1B1E59D777054BAE899FE5102DD40B2B,4,Lydia,F.I.R.,F.I.R.,2004
QVZ5IFGTtooUbuTf,1B1E59D777054BAE899FE5102DD40B2B,2,Lydia,F.I.R.,F.I.R.,2004
I5ratFgGU92Q7Rjk,1B1E59D777054BAE899FE5102DD40B2B,2,Lydia,F.I.R.,F.I.R.,2004
LWz3VQu0ha9xCzSz,1B1E59D777054BAE899FE5102DD40B2B,3,Lydia,F.I.R.,F.I.R.,2004
2MhRVZIqKF7r3ctZ,1B1E59D777054BAE899FE5102DD40B2B,2,Lydia,F.I.R.,F.I.R.,2004
fGtoU1BXajWmFLeo,E5B3BAA0A27D45708080715BC7B6BF82,3,你的微笑,F.I.R.,F.I.R.,2004
P1GWvqsG0hH4y1TC,E5B3BAA0A27D45708080715BC7B6BF82,1,你的微笑,F.I.R.,F.I.R.,2004
LWYXgJRIB2bxzrCh,E5B3BAA0A27D45708080715BC7B6BF82,2,你的微笑,F.I.R.,F.I.R.,2004
Ha2Ad3gTKBo0Dyhl,E5B3BAA0A27D45708080715BC7B6BF82,2,你的微笑,F.I.R.,F.I.R.,2004
hJAGxES1VxsKpNtm,E5B3BAA0A27D45708080715BC7B6BF82,1,你的微笑,F.I.R.,F.I.R.,2004
mzHcrzGzjHnhYKEa,E5B3BAA0A27D45708080715BC7B6BF82,2,你的微笑,F.I.R.,F.I.R.,2004
y3rlHSCG8AJdJnsr,E5B3BAA0A27D45708080715BC7B6BF82,5,你的微笑,F.I.R.,F.I.R.,2004
QMrWErMbCrcDNlZV,E5B3BAA0A27D45708080715BC7B6BF82,2,你的微笑,F.I.R.,F.I.R.,2004
wC8jVOD0gSfJkgWJ,E5B3BAA0A27D45708080715BC7B6BF82,3,你的微笑,F.I.R.,F.I.R.,2004
1Eu0jNsBu8OPRmLS,E5B3BAA0A27D45708080715BC7B6BF82,1,你的微笑,F.I.R.,F.I.R.,2004
FhhzMKIp4BLfWriQ,E5B3BAA0A27D45708080715BC7B6BF82,0,你的微笑,F.I.R.,F.I.R.,2004
kWzwuBzRS7HEmdTY,E5B3BAA0A27D45708080715BC7B6BF82,1,你的微笑,F.I.R.,F.I.R.,2004
zgvENhVEAFpaYy1e,E5B3BAA0A27D45708080715BC7B6BF82,1,你的微笑,F.I.R.,F.I.R.,2004
ARtTQLb5SKA8MVye,E5B3BAA0A27D45708080715BC7B6BF82,2,你的微笑,F.I.R.,F.I.R.,2004
J023z3MNs7NVbL3k,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
ZqX3237udj6T9Sun,DB2E9DB1F70242E7A7281F7D6A1D0B7C,0,我们的爱,F.I.R.,F.I.R.,2004
e5ccX7MJo6MJutyJ,DB2E9DB1F70242E7A7281F7D6A1D0B7C,5,我们的爱,F.I.R.,F.I.R.,2004
lFDW0APPWvjGyDUd,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
o12NvIwawMAIl9Dw,DB2E9DB1F70242E7A7281F7D6A1D0B7C,1,我们的爱,F.I.R.,F.I.R.,2004
RFnY9lKABdh3OPh0,DB2E9DB1F70242E7A7281F7D6A1D0B7C,0,我们的爱,F.I.R.,F.I.R.,2004
lmHVSoyKWLW9oHzx,DB2E9DB1F70242E7A7281F7D6A1D0B7C,2,我们的爱,F.I.R.,F.I.R.,2004
P4IrAAynksdUWga4,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
W0bX9i9QxtiSobg2,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
rFOl6CdRuY7JXXul,DB2E9DB1F70242E7A7281F7D6A1D0B7C,4,我们的爱,F.I.R.,F.I.R.,2004
rzajnd77kKcnIFVq,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
meaXlN6aAAM4ACll,DB2E9DB1F70242E7A7281F7D6A1D0B7C,1,我们的爱,F.I.R.,F.I.R.,2004
pRaAaauwsMzoIiFG,DB2E9DB1F70242E7A7281F7D6A1D0B7C,4,我们的爱,F.I.R.,F.I.R.,2004
uDdxdPqAoxBo5bSu,DB2E9DB1F70242E7A7281F7D6A1D0B7C,0,我们的爱,F.I.R.,F.I.R.,2004
QZdB5dUEwcmLVRnX,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
6vAYdbGjaorPZfib,DB2E9DB1F70242E7A7281F7D6A1D0B7C,2,我们的爱,F.I.R.,F.I.R.,2004
m4CUmC2VK6TxujC3,DB2E9DB1F70242E7A7281F7D6A1D0B7C,5,我们的爱,F.I.R.,F.I.R.,2004
1sPOwxDTU9V52amx,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
y9IGQ211K5qDmZD1,DB2E9DB1F70242E7A7281F7D6A1D0B7C,6,我们的爱,F.I.R.,F.I.R.,2004
EX3U285060YAEawJ,DB2E9DB1F70242E7A7281F7D6A1D0B7C,3,我们的爱,F.I.R.,F.I.R.,2004
a84KpdhFV8JRRh49,C7823B7A2D074592946C51E438E2B8C1,4,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
nQIhnEonKwfyHqtE,C7823B7A2D074592946C51E438E2B8C1,5,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
8ZQtG8e0Oy9Fg5Gs,C7823B7A2D074592946C51E438E2B8C1,5,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
MolG9Bwbw1v11yX1,C7823B7A2D074592946C51E438E2B8C1,6,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
gdhkd43UycBuKNeT,C7823B7A2D074592946C51E438E2B8C1,2,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
cSaqNTuBqJozHfOG,C7823B7A2D074592946C51E438E2B8C1,1,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
fpPQtQGh83oZx6Px,C7823B7A2D074592946C51E438E2B8C1,2,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
ubDwSfipZJgijkU5,C7823B7A2D074592946C51E438E2B8C1,5,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
LbfmmyFoj300uCvi,C7823B7A2D074592946C51E438E2B8C1,1,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
3Jg22QypuEurtGWW,C7823B7A2D074592946C51E438E2B8C1,5,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
rTaWsq2gXpUx8NBE,C7823B7A2D074592946C51E438E2B8C1,3,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
F9pvIRtVqcy8q6Wf,C7823B7A2D074592946C51E438E2B8C1,0,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
OM05iSZDNSvGDoxw,C7823B7A2D074592946C51E438E2B8C1,3,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
wSMGOWE2lWRaFXzY,C7823B7A2D074592946C51E438E2B8C1,4,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
zgGISdugDfbYkPCj,C7823B7A2D074592946C51E438E2B8C1,1,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
2Swwu4PW1lFkXqKC,C7823B7A2D074592946C51E438E2B8C1,1,让我们一起微笑吧,让我们一起微笑吧,F.I.R.,2009
J023z3MNs7NVbL3k,99D9125374124248A41FAEA7B309D794,2,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
rkxvBOE7qMWSeZAw,99D9125374124248A41FAEA7B309D794,2,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
4upXGmomJfU4Wa0q,99D9125374124248A41FAEA7B309D794,2,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
P1GWvqsG0hH4y1TC,99D9125374124248A41FAEA7B309D794,3,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
lFDW0APPWvjGyDUd,99D9125374124248A41FAEA7B309D794,2,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
FDmfXEQBZ7aC8tIK,99D9125374124248A41FAEA7B309D794,2,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
zd3Ko4Hp9C4cjGJB,99D9125374124248A41FAEA7B309D794,3,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
Img79IAIsgTps7H0,99D9125374124248A41FAEA7B309D794,1,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
wki5qZwrLlzLGGI8,99D9125374124248A41FAEA7B309D794,4,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
VtKlAN770hJSgME1,99D9125374124248A41FAEA7B309D794,0,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
JWkHDGkwchyeZ9Kb,99D9125374124248A41FAEA7B309D794,4,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
gOVYeMmuC4qyhKD0,99D9125374124248A41FAEA7B309D794,5,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
F9pvIRtVqcy8q6Wf,99D9125374124248A41FAEA7B309D794,6,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
2ZJz43nFb7EhH2GZ,99D9125374124248A41FAEA7B309D794,1,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
JnV1qd2TpgX6ImOJ,99D9125374124248A41FAEA7B309D794,5,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
CUGYChUYJcHHZIaA,99D9125374124248A41FAEA7B309D794,3,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
ZMQl87Bz0ZPOnZlo,99D9125374124248A41FAEA7B309D794,2,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
klcET5A6Yw1YqE03,99D9125374124248A41FAEA7B309D794,3,Ring Ring Ring,2006移动城堡演唱会,S.H.E,2006
lrzd33RUZWH1wg3E,306F431B171C4DBC849CB8DAB8770A3C,1,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
JU2OOUzR3ELOXIN6,306F431B171C4DBC849CB8DAB8770A3C,2,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
1Gh7KFlCOwjj6oUz,306F431B171C4DBC849CB8DAB8770A3C,2,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
hoigBZ2WBPeNZ3D2,306F431B171C4DBC849CB8DAB8770A3C,1,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
BgGQBHUrCOe328pP,306F431B171C4DBC849CB8DAB8770A3C,5,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
gvalxpEFr7n1W1Oj,306F431B171C4DBC849CB8DAB8770A3C,2,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
CjTjTTPo2VVywhRC,306F431B171C4DBC849CB8DAB8770A3C,3,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
8xIc59z9z0lITAKU,306F431B171C4DBC849CB8DAB8770A3C,2,SUPER STAR,2006移动城堡演唱会,S.H.E,2006
6hmPrcOMqHZtMDca,5EC7EE5C70924D5CB7DDB1AF15F85025,4,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
hJAGxES1VxsKpNtm,5EC7EE5C70924D5CB7DDB1AF15F85025,2,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
iUOB64UUh6WoQmeY,5EC7EE5C70924D5CB7DDB1AF15F85025,3,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
UYXuIn4DwAGCjcgE,5EC7EE5C70924D5CB7DDB1AF15F85025,1,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
SNxdNcmeOOu7htHC,5EC7EE5C70924D5CB7DDB1AF15F85025,2,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
aOpja99vshW4z06j,5EC7EE5C70924D5CB7DDB1AF15F85025,2,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
XkWdpH33UPNZAcaL,5EC7EE5C70924D5CB7DDB1AF15F85025,1,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
5YdoqdxYnrhj8vst,5EC7EE5C70924D5CB7DDB1AF15F85025,2,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
7juls6POZyRMZOXH,5EC7EE5C70924D5CB7DDB1AF15F85025,1,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
nUYDibbf7CKTT219,5EC7EE5C70924D5CB7DDB1AF15F85025,1,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
7SKJ90umjnrTMfKx,5EC7EE5C70924D5CB7DDB1AF15F85025,1,一眼万年,S.H.E Forever 永远 新歌+精选,S.H.E,2006
d6Bwng1B0XnX1vDZ,57E7CF8FFCA348969C081EBB5AF062CD,1,不想长大,2006移动城堡演唱会,S.H.E,2006
c3ZaClDL82uAspKD,57E7CF8FFCA348969C081EBB5AF062CD,6,不想长大,2006移动城堡演唱会,S.H.E,2006
HBwXQXupkrmhoBis,57E7CF8FFCA348969C081EBB5AF062CD,4,不想长大,2006移动城堡演唱会,S.H.E,2006
QADwYDJm2UafEqtJ,57E7CF8FFCA348969C081EBB5AF062CD,3,不想长大,2006移动城堡演唱会,S.H.E,2006
TR4rBtkBrd0U2VzB,57E7CF8FFCA348969C081EBB5AF062CD,4,不想长大,2006移动城堡演唱会,S.H.E,2006
ZDSL4v2RU1y2fGV3,57E7CF8FFCA348969C081EBB5AF062CD,1,不想长大,2006移动城堡演唱会,S.H.E,2006
RmfWXFFN2Ar4ZVzl,57E7CF8FFCA348969C081EBB5AF062CD,2,不想长大,2006移动城堡演唱会,S.H.E,2006
1LUfDlaHYXzPA4WT,57E7CF8FFCA348969C081EBB5AF062CD,5,不想长大,2006移动城堡演唱会,S.H.E,2006
UNl8Vfb5Z021JhMo,57E7CF8FFCA348969C081EBB5AF062CD,4,不想长大,2006移动城堡演唱会,S.H.E,2006
gdhkd43UycBuKNeT,57E7CF8FFCA348969C081EBB5AF062CD,0,不想长大,2006移动城堡演唱会,S.H.E,2006
cSaqNTuBqJozHfOG,57E7CF8FFCA348969C081EBB5AF062CD,2,不想长大,2006移动城堡演唱会,S.H.E,2006
rFOl6CdRuY7JXXul,57E7CF8FFCA348969C081EBB5AF062CD,6,不想长大,2006移动城堡演唱会,S.H.E,2006
HySumFQMZ4EdziRQ,57E7CF8FFCA348969C081EBB5AF062CD,4,不想长大,2006移动城堡演唱会,S.H.E,2006
cDSx78DuQvNMqfcv,57E7CF8FFCA348969C081EBB5AF062CD,5,不想长大,2006移动城堡演唱会,S.H.E,2006
o8W8ggyN5N0eE2no,57E7CF8FFCA348969C081EBB5AF062CD,2,不想长大,2006移动城堡演唱会,S.H.E,2006
HJEGqVA0jhaR7aRB,57E7CF8FFCA348969C081EBB5AF062CD,3,不想长大,2006移动城堡演唱会,S.H.E,2006
Q3CyHtXwCGIe5fK5,57E7CF8FFCA348969C081EBB5AF062CD,3,不想长大,2006移动城堡演唱会,S.H.E,2006
6ouRT3xlEYmsXFSP,57E7CF8FFCA348969C081EBB5AF062CD,2,不想长大,2006移动城堡演唱会,S.H.E,2006
0018Svxl3jfPwzDt,57E7CF8FFCA348969C081EBB5AF062CD,1,不想长大,2006移动城堡演唱会,S.H.E,2006
EX3U285060YAEawJ,57E7CF8FFCA348969C081EBB5AF062CD,3,不想长大,2006移动城堡演唱会,S.H.E,2006
T50Fqd8uyK0obOVT,57E7CF8FFCA348969C081EBB5AF062CD,0,不想长大,2006移动城堡演唱会,S.H.E,2006
Bve8DGJcB8h0ydyb,57E7CF8FFCA348969C081EBB5AF062CD,3,不想长大,2006移动城堡演唱会,S.H.E,2006
KfTygL4k5rTFLBwN,491F85DC3943433DAADD12495B7FECD0,5,候鸟,2006移动城堡演唱会,S.H.E,2006
iZp9UeUt4xJGwWLd,491F85DC3943433DAADD12495B7FECD0,0,候鸟,2006移动城堡演唱会,S.H.E,2006
Ad3CoFOmt8iGUGfn,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
nW7io4yB6wLMqUTg,491F85DC3943433DAADD12495B7FECD0,1,候鸟,2006移动城堡演唱会,S.H.E,2006
a84KpdhFV8JRRh49,491F85DC3943433DAADD12495B7FECD0,0,候鸟,2006移动城堡演唱会,S.H.E,2006
umF7WiUcRd9pppnA,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
GH6pfG1AawQaIyRr,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
SNxdNcmeOOu7htHC,491F85DC3943433DAADD12495B7FECD0,3,候鸟,2006移动城堡演唱会,S.H.E,2006
gdhkd43UycBuKNeT,491F85DC3943433DAADD12495B7FECD0,1,候鸟,2006移动城堡演唱会,S.H.E,2006
RhTvzO1rMqdARsgo,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
IDKSWvbsQKUKsCMu,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
VtKlAN770hJSgME1,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
83zfysvbikvWZ1UL,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
aOpja99vshW4z06j,491F85DC3943433DAADD12495B7FECD0,1,候鸟,2006移动城堡演唱会,S.H.E,2006
tw2uEDqPEpMnhxyF,491F85DC3943433DAADD12495B7FECD0,3,候鸟,2006移动城堡演唱会,S.H.E,2006
spNBC66VJtXvOV96,491F85DC3943433DAADD12495B7FECD0,3,候鸟,2006移动城堡演唱会,S.H.E,2006
pozejg8ZQEDkwXGS,491F85DC3943433DAADD12495B7FECD0,1,候鸟,2006移动城堡演唱会,S.H.E,2006
5J1w5O4WQKzRG1Vb,491F85DC3943433DAADD12495B7FECD0,3,候鸟,2006移动城堡演唱会,S.H.E,2006
w1i6gUkRsErivipJ,491F85DC3943433DAADD12495B7FECD0,4,候鸟,2006移动城堡演唱会,S.H.E,2006
ZMQl87Bz0ZPOnZlo,491F85DC3943433DAADD12495B7FECD0,2,候鸟,2006移动城堡演唱会,S.H.E,2006
5fiESWJ9gTreJhda,491F85DC3943433DAADD12495B7FECD0,0,候鸟,2006移动城堡演唱会,S.H.E,2006
e9r9HVul3H0LOGup,D3A0A256549B4643AC5F79901A2D458D,4,十面埋伏,2006移动城堡演唱会,S.H.E,2006
dOlVGrAJiEPXCMF3,D3A0A256549B4643AC5F79901A2D458D,2,十面埋伏,2006移动城堡演唱会,S.H.E,2006
nyRyFkeiO2Ug37dU,D3A0A256549B4643AC5F79901A2D458D,6,十面埋伏,2006移动城堡演唱会,S.H.E,2006
1TjoFj1MDKYdiyNX,D3A0A256549B4643AC5F79901A2D458D,0,十面埋伏,2006移动城堡演唱会,S.H.E,2006
ES5aYd6ZBbMy971x,D3A0A256549B4643AC5F79901A2D458D,1,十面埋伏,2006移动城堡演唱会,S.H.E,2006
ygaWxQia8ftU2mOR,D3A0A256549B4643AC5F79901A2D458D,1,十面埋伏,2006移动城堡演唱会,S.H.E,2006
gcGXIr08VNgbdLuM,D3A0A256549B4643AC5F79901A2D458D,2,十面埋伏,2006移动城堡演唱会,S.H.E,2006
CFFuaxK9PwEcBJMM,D3A0A256549B4643AC5F79901A2D458D,3,十面埋伏,2006移动城堡演唱会,S.H.E,2006
FSc4hITPdvot9uMr,D3A0A256549B4643AC5F79901A2D458D,2,十面埋伏,2006移动城堡演唱会,S.H.E,2006
nXAI9Hqo2gOKGjGk,D3A0A256549B4643AC5F79901A2D458D,2,十面埋伏,2006移动城堡演唱会,S.H.E,2006
cRXSTVpU9uN19f7C,CF69FF0C921C4BA494D5BE4B18D28346,2,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
vMgq9b17w9m9YAKx,CF69FF0C921C4BA494D5BE4B18D28346,3,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
INf6rna0SiCIbmia,CF69FF0C921C4BA494D5BE4B18D28346,4,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
tRFa8WSFTfn3xgHr,CF69FF0C921C4BA494D5BE4B18D28346,1,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
LsWU9WAGa8XmJr21,CF69FF0C921C4BA494D5BE4B18D28346,1,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
wC8jVOD0gSfJkgWJ,CF69FF0C921C4BA494D5BE4B18D28346,0,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
VtKlAN770hJSgME1,CF69FF0C921C4BA494D5BE4B18D28346,6,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
aWkMhIxB7EuKI66c,CF69FF0C921C4BA494D5BE4B18D28346,1,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
xcsAIA1YJciB1BjH,CF69FF0C921C4BA494D5BE4B18D28346,3,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
R9xkPDAO552hfV3C,CF69FF0C921C4BA494D5BE4B18D28346,4,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
DGDajBroVSW2v0of,CF69FF0C921C4BA494D5BE4B18D28346,2,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
JbYp8g2oILo4mhuW,CF69FF0C921C4BA494D5BE4B18D28346,2,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
JE1Vwrvqr8mWkYma,CF69FF0C921C4BA494D5BE4B18D28346,5,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
gwFAvp7i6jOBvEUV,CF69FF0C921C4BA494D5BE4B18D28346,1,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
hoigBZ2WBPeNZ3D2,CF69FF0C921C4BA494D5BE4B18D28346,4,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
ZEgsVftwRmGzv0Se,CF69FF0C921C4BA494D5BE4B18D28346,4,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
eeguoEZWnVl6MLej,CF69FF0C921C4BA494D5BE4B18D28346,1,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
wSMGOWE2lWRaFXzY,CF69FF0C921C4BA494D5BE4B18D28346,0,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
kqMQZrX6BV4JDbbv,CF69FF0C921C4BA494D5BE4B18D28346,1,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
SQES6mbBKQn8iAeP,CF69FF0C921C4BA494D5BE4B18D28346,3,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
TWeKLWo5CBjRLUSS,CF69FF0C921C4BA494D5BE4B18D28346,3,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
Tchrj4ncyoxxlX6q,CF69FF0C921C4BA494D5BE4B18D28346,1,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
ARtTQLb5SKA8MVye,CF69FF0C921C4BA494D5BE4B18D28346,7,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
5J1w5O4WQKzRG1Vb,CF69FF0C921C4BA494D5BE4B18D28346,2,月光手札,我的电台 FM S.H.E (未来电台版),S.H.E,2008
e5ccX7MJo6MJutyJ,734638FC66484F339DF7A47E3F883D32,1,波斯猫,2006移动城堡演唱会,S.H.E,2006
Qgn7LrbAuNh4n1kq,734638FC66484F339DF7A47E3F883D32,2,波斯猫,2006移动城堡演唱会,S.H.E,2006
UoL2bYLzoHYyXH87,734638FC66484F339DF7A47E3F883D32,4,波斯猫,2006移动城堡演唱会,S.H.E,2006
nyRyFkeiO2Ug37dU,734638FC66484F339DF7A47E3F883D32,4,波斯猫,2006移动城堡演唱会,S.H.E,2006
H6qX9WubcsyNrhaX,734638FC66484F339DF7A47E3F883D32,3,波斯猫,2006移动城堡演唱会,S.H.E,2006
pe4sLPtj6dXbTvsF,734638FC66484F339DF7A47E3F883D32,2,波斯猫,2006移动城堡演唱会,S.H.E,2006
6q36qO0BTwj5Cv5P,734638FC66484F339DF7A47E3F883D32,1,波斯猫,2006移动城堡演唱会,S.H.E,2006
TTZ4xnMN2UeQzAqI,734638FC66484F339DF7A47E3F883D32,0,波斯猫,2006移动城堡演唱会,S.H.E,2006
XkWdpH33UPNZAcaL,734638FC66484F339DF7A47E3F883D32,3,波斯猫,2006移动城堡演唱会,S.H.E,2006
o8W8ggyN5N0eE2no,734638FC66484F339DF7A47E3F883D32,3,波斯猫,2006移动城堡演唱会,S.H.E,2006
1O8eHuJ9BJhXEUwd,734638FC66484F339DF7A47E3F883D32,6,波斯猫,2006移动城堡演唱会,S.H.E,2006
c3NhdfaDv1QeAcPc,734638FC66484F339DF7A47E3F883D32,1,波斯猫,2006移动城堡演唱会,S.H.E,2006
vbvPdC2eaUgnipom,ADAEE1914B2A493FBBADC4BA42085301,1,痛快,2006移动城堡演唱会,S.H.E,2006
75URY2bgSlkaJJiQ,ADAEE1914B2A493FBBADC4BA42085301,1,痛快,2006移动城堡演唱会,S.H.E,2006
dNvAlEZDgyXGCHWm,ADAEE1914B2A493FBBADC4BA42085301,4,痛快,2006移动城堡演唱会,S.H.E,2006
CtxgtsdtCxF1sGRi,ADAEE1914B2A493FBBADC4BA42085301,0,痛快,2006移动城堡演唱会,S.H.E,2006
jgsUbFVsN6MDYHKL,ADAEE1914B2A493FBBADC4BA42085301,0,痛快,2006移动城堡演唱会,S.H.E,2006
wki5qZwrLlzLGGI8,ADAEE1914B2A493FBBADC4BA42085301,3,痛快,2006移动城堡演唱会,S.H.E,2006
DBRaxvInKxjJRXiD,ADAEE1914B2A493FBBADC4BA42085301,3,痛快,2006移动城堡演唱会,S.H.E,2006
aWkMhIxB7EuKI66c,ADAEE1914B2A493FBBADC4BA42085301,4,痛快,2006移动城堡演唱会,S.H.E,2006
Sn87tpRt9exD25vz,ADAEE1914B2A493FBBADC4BA42085301,4,痛快,2006移动城堡演唱会,S.H.E,2006
u1hVzr94X9eh9aq8,ADAEE1914B2A493FBBADC4BA42085301,2,痛快,2006移动城堡演唱会,S.H.E,2006
Zx0wayeuO8K5Hc53,ADAEE1914B2A493FBBADC4BA42085301,2,痛快,2006移动城堡演唱会,S.H.E,2006
o8W8ggyN5N0eE2no,ADAEE1914B2A493FBBADC4BA42085301,4,痛快,2006移动城堡演唱会,S.H.E,2006
FtG9HeJVifV2bgIX,ADAEE1914B2A493FBBADC4BA42085301,3,痛快,2006移动城堡演唱会,S.H.E,2006
6fSBijeru8HO08jn,1DECBA449B64464F9EEC634F029A5B9B,5,紫藤花,S.H.E Forever 永远 新歌+精选,S.H.E,2006
VibmPejbaOMswA22,1DECBA449B64464F9EEC634F029A5B9B,3,紫藤花,S.H.E Forever 永远 新歌+精选,S.H.E,2006
uJYVJIO9cBWajEeU,1DECBA449B64464F9EEC634F029A5B9B,3,紫藤花,S.H.E Forever 永远 新歌+精选,S.H.E,2006
Gn5ymVDxhFRAHWXv,1DECBA449B64464F9EEC634F029A5B9B,3,紫藤花,S.H.E Forever 永远 新歌+精选,S.H.E,2006
e1HgJ6QivAF5VZUV,1DECBA449B64464F9EEC634F029A5B9B,3,紫藤花,S.H.E Forever 永远 新歌+精选,S.H.E,2006
